1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2968, none, wythers:deep_underground, MONSTER, minecraft:skeleton, 80, 4, 4
2969, none, wythers:deep_underground, MONSTER, minecraft:creeper, 80, 4, 4
2970, none, wythers:deep_underground, MONSTER, minecraft:slime, 80, 4, 4
2971, none, wythers:deep_underground, MONSTER, minecraft:enderman, 5, 1, 4
2972, none, wythers:deep_underground, MONSTER, minecraft:witch, 5, 1, 1
2973, none, wythers:deep_underground, AMBIENT, minecraft:bat, 10, 8, 8
2974, none, wythers:deep_underground, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2975, badlands, wythers:red_desert, MONSTER, minecraft:spider, 80, 4, 4
2976, badlands, wythers:red_desert, MONSTER, minecraft:zombie, 80, 4, 4
2977, badlands, wythers:red_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
2978, badlands, wythers:red_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2979, badlands, wythers:red_desert, MONSTER, minecraft:creeper, 80, 4, 4
2980, badlands, wythers:red_desert, MONSTER, minecraft:slime, 80, 4, 4
2981, badlands, wythers:red_desert, MONSTER, minecraft:enderman, 5, 1, 4
2982, badlands, wythers:red_desert, MONSTER, minecraft:witch, 5, 1, 1
2983, badlands, wythers:red_desert, AMBIENT, minecraft:bat, 10, 8, 8
2984, badlands, wythers:red_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2985, none, wythers:deep_desert, MONSTER, minecraft:spider, 80, 4, 4
2986, none, wythers:deep_desert, MONSTER, minecraft:zombie, 19, 4, 4
2987, none, wythers:deep_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
2988, none, wythers:deep_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2989, none, wythers:deep_desert, MONSTER, minecraft:creeper, 80, 4, 4
2990, none, wythers:deep_desert, MONSTER, minecraft:slime, 80, 4, 4
2991, none, wythers:deep_desert, MONSTER, minecraft:enderman, 5, 1, 4
2992, none, wythers:deep_desert, MONSTER, minecraft:witch, 5, 1, 1
2993, none, wythers:deep_desert, MONSTER, minecraft:husk, 80, 4, 4
2994, none, wythers:deep_desert, CREATURE, minecraft:rabbit, 10, 2, 3
2995, none, wythers:deep_desert, AMBIENT, minecraft:bat, 10, 8, 8
2996, none, wythers:deep_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2997, none, wythers:lapacho_plains, MONSTER, minecraft:spider, 80, 4, 4
2998, none, wythers:lapacho_plains, MONSTER, minecraft:zombie, 80, 4, 4
2999, none, wythers:lapacho_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
3000, none, wythers:lapacho_plains, MONSTER, minecraft:skeleton, 80, 4, 4
3001, none, wythers:lapacho_plains, MONSTER, minecraft:creeper, 80, 4, 4
3002, none, wythers:lapacho_plains, MONSTER, minecraft:slime, 80, 4, 4
3003, none, wythers:lapacho_plains, MONSTER, minecraft:enderman, 5, 1, 4
3004, none, wythers:lapacho_plains, MONSTER, minecraft:witch, 5, 1, 1
3005, none, wythers:lapacho_plains, CREATURE, minecraft:sheep, 12, 4, 4
3006, none, wythers:lapacho_plains, CREATURE, minecraft:pig, 10, 4, 4
3007, none, wythers:lapacho_plains, CREATURE, minecraft:chicken, 10, 4, 4
3008, none, wythers:lapacho_plains, CREATURE, minecraft:cow, 10, 4, 4
3009, none, wythers:lapacho_plains, CREATURE, minecraft:horse, 10, 2, 6
3010, none, wythers:lapacho_plains, CREATURE, minecraft:donkey, 10, 1, 3
3011, none, wythers:lapacho_plains, AMBIENT, minecraft:bat, 10, 8, 8
3012, none, wythers:lapacho_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3013, swamp, wythers:salt_lakes_white, MONSTER, minecraft:spider, 80, 4, 4
3014, swamp, wythers:salt_lakes_white, MONSTER, minecraft:zombie, 19, 4, 4
3015, swamp, wythers:salt_lakes_white, MONSTER, minecraft:zombie_villager, 10, 1, 1
3016, swamp, wythers:salt_lakes_white, MONSTER, minecraft:skeleton, 80, 4, 4
3017, swamp, wythers:salt_lakes_white, MONSTER, minecraft:creeper, 80, 4, 4
3018, swamp, wythers:salt_lakes_white, MONSTER, minecraft:slime, 80, 4, 4
3019, swamp, wythers:salt_lakes_white, MONSTER, minecraft:enderman, 5, 1, 4
3020, swamp, wythers:salt_lakes_white, MONSTER, minecraft:witch, 5, 1, 1
3021, swamp, wythers:salt_lakes_white, MONSTER, minecraft:husk, 80, 4, 4
3022, swamp, wythers:salt_lakes_white, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3023, swamp, wythers:salt_lakes_white, CREATURE, minecraft:rabbit, 10, 2, 3
3024, swamp, wythers:salt_lakes_white, AMBIENT, minecraft:bat, 10, 8, 8
3025, swamp, wythers:salt_lakes_white, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3026, none, wythers:snowy_canyon, MONSTER, minecraft:spider, 80, 4, 4
3027, none, wythers:snowy_canyon, MONSTER, minecraft:zombie, 80, 4, 4
3028, none, wythers:snowy_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
3029, none, wythers:snowy_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
3030, none, wythers:snowy_canyon, MONSTER, minecraft:creeper, 80, 4, 4
3031, none, wythers:snowy_canyon, MONSTER, minecraft:slime, 80, 4, 4
3032, none, wythers:snowy_canyon, MONSTER, minecraft:enderman, 5, 1, 4
3033, none, wythers:snowy_canyon, MONSTER, minecraft:witch, 5, 1, 1
3034, none, wythers:snowy_canyon, CREATURE, minecraft:goat, 10, 1, 3
3035, none, wythers:snowy_canyon, AMBIENT, minecraft:bat, 10, 8, 8
3036, none, wythers:snowy_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3037, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:spider, 80, 4, 4
3038, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:zombie, 80, 4, 4
3039, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
3040, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
3041, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:creeper, 80, 4, 4
3042, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:slime, 80, 4, 4
3043, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:enderman, 5, 1, 4
3044, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:witch, 5, 1, 1
3045, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:ocelot, 10, 1, 1
3046, jungle, wythers:bamboo_jungle_canyon, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3047, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:pig, 10, 4, 4
3048, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:chicken, 10, 4, 4
3049, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:chicken, 10, 4, 4
3050, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:panda, 80, 1, 2
3051, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:fox, 20, 2, 4
3052, jungle, wythers:bamboo_jungle_canyon, AMBIENT, minecraft:bat, 10, 8, 8
3053, jungle, wythers:bamboo_jungle_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3054, forest, wythers:autumnal_forest, MONSTER, minecraft:spider, 80, 4, 4
3055, forest, wythers:autumnal_forest, MONSTER, minecraft:zombie, 80, 4, 4
3056, forest, wythers:autumnal_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3057, forest, wythers:autumnal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3058, forest, wythers:autumnal_forest, MONSTER, minecraft:creeper, 80, 4, 4
3059, forest, wythers:autumnal_forest, MONSTER, minecraft:slime, 80, 4, 4
3060, forest, wythers:autumnal_forest, MONSTER, minecraft:enderman, 5, 1, 4
3061, forest, wythers:autumnal_forest, MONSTER, minecraft:witch, 5, 1, 1
3062, forest, wythers:autumnal_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
3063, forest, wythers:autumnal_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3064, forest, wythers:autumnal_forest, CREATURE, minecraft:sheep, 12, 4, 4
3065, forest, wythers:autumnal_forest, CREATURE, minecraft:pig, 10, 4, 4
3066, forest, wythers:autumnal_forest, CREATURE, minecraft:chicken, 10, 4, 4
3067, forest, wythers:autumnal_forest, CREATURE, minecraft:cow, 10, 4, 4
3068, forest, wythers:autumnal_forest, CREATURE, minecraft:wolf, 10, 4, 4
3069, forest, wythers:autumnal_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3070, forest, wythers:autumnal_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
3071, forest, wythers:autumnal_forest, CREATURE, hexerei:crow, 20, 2, 5
3072, forest, wythers:autumnal_forest, AMBIENT, minecraft:bat, 10, 8, 8
3073, forest, wythers:autumnal_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3074, forest, wythers:autumnal_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3075, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:spider, 80, 4, 4
3076, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:zombie, 80, 4, 4
3077, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
3078, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
3079, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:creeper, 80, 4, 4
3080, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:slime, 80, 4, 4
3081, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
3082, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
3083, extreme_hills, wythers:cool_stony_peaks, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3084, extreme_hills, wythers:cool_stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
3085, extreme_hills, wythers:cool_stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3086, savanna, wythers:dry_tropical_forest, MONSTER, minecraft:spider, 80, 4, 4
3087, savanna, wythers:dry_tropical_forest, MONSTER, minecraft:zombie, 80, 4, 4
3088, savanna, wythers:dry_tropical_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3089, savanna, wythers:dry_tropical_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3090, savanna, wythers:dry_tropical_forest, MONSTER, minecraft:creeper, 80, 4, 4
3091, savanna, wythers:dry_tropical_forest, MONSTER, minecraft:slime, 80, 4, 4
3092, savanna, wythers:dry_tropical_forest, MONSTER, minecraft:enderman, 5, 1, 4
3093, savanna, wythers:dry_tropical_forest, MONSTER, minecraft:witch, 5, 1, 1
3094, savanna, wythers:dry_tropical_forest, CREATURE, minecraft:hoglin, 10, 4, 4
3095, savanna, wythers:dry_tropical_forest, CREATURE, minecraft:wolf, 10, 4, 4
3096, savanna, wythers:dry_tropical_forest, AMBIENT, minecraft:bat, 10, 8, 8
3097, savanna, wythers:dry_tropical_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3098, none, wythers:lichenous_dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
3099, none, wythers:lichenous_dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
3100, none, wythers:lichenous_dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
3101, none, wythers:lichenous_dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
3102, none, wythers:lichenous_dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
3103, none, wythers:lichenous_dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
3104, none, wythers:lichenous_dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
3105, none, wythers:lichenous_dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
3106, none, wythers:lichenous_dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
3107, none, wythers:lichenous_dripstone_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
3108, none, wythers:lichenous_dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3109, none, wythers:lichenous_dripstone_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
3110, savanna, wythers:tropical_grassland, MONSTER, minecraft:spider, 80, 4, 4
3111, savanna, wythers:tropical_grassland, MONSTER, minecraft:zombie, 80, 4, 4
3112, savanna, wythers:tropical_grassland, MONSTER, minecraft:zombie_villager, 10, 1, 1
3113, savanna, wythers:tropical_grassland, MONSTER, minecraft:skeleton, 80, 4, 4
3114, savanna, wythers:tropical_grassland, MONSTER, minecraft:creeper, 80, 4, 4
3115, savanna, wythers:tropical_grassland, MONSTER, minecraft:slime, 80, 4, 4
3116, savanna, wythers:tropical_grassland, MONSTER, minecraft:enderman, 5, 1, 4
3117, savanna, wythers:tropical_grassland, MONSTER, minecraft:witch, 5, 1, 1
3118, savanna, wythers:tropical_grassland, CREATURE, minecraft:pig, 10, 4, 4
3119, savanna, wythers:tropical_grassland, CREATURE, minecraft:chicken, 10, 4, 4
3120, savanna, wythers:tropical_grassland, CREATURE, minecraft:cow, 10, 4, 4
3121, savanna, wythers:tropical_grassland, CREATURE, minecraft:horse, 10, 2, 6
3122, savanna, wythers:tropical_grassland, CREATURE, minecraft:donkey, 10, 1, 1
3123, savanna, wythers:tropical_grassland, AMBIENT, minecraft:bat, 10, 8, 8
3124, savanna, wythers:tropical_grassland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3125, jungle, wythers:bamboo_swamp, MONSTER, minecraft:spider, 80, 4, 4
3126, jungle, wythers:bamboo_swamp, MONSTER, minecraft:zombie, 80, 4, 4
3127, jungle, wythers:bamboo_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
3128, jungle, wythers:bamboo_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
3129, jungle, wythers:bamboo_swamp, MONSTER, minecraft:creeper, 80, 4, 4
3130, jungle, wythers:bamboo_swamp, MONSTER, minecraft:slime, 80, 4, 4
3131, jungle, wythers:bamboo_swamp, MONSTER, minecraft:enderman, 5, 1, 4
3132, jungle, wythers:bamboo_swamp, MONSTER, minecraft:witch, 5, 1, 1
3133, jungle, wythers:bamboo_swamp, MONSTER, minecraft:slime, 10, 1, 1
3134, jungle, wythers:bamboo_swamp, MONSTER, minecraft:ocelot, 10, 1, 3
3135, jungle, wythers:bamboo_swamp, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3136, jungle, wythers:bamboo_swamp, CREATURE, minecraft:frog, 10, 2, 5
3137, jungle, wythers:bamboo_swamp, CREATURE, whisperwoods:wisp, 13, 1, 3
3138, jungle, wythers:bamboo_swamp, AMBIENT, minecraft:bat, 10, 8, 8
3139, jungle, wythers:bamboo_swamp, AMBIENT, whisperwoods:moth, 10, 1, 3
3140, jungle, wythers:bamboo_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3141, jungle, wythers:bamboo_swamp, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3142, jungle, wythers:bamboo_swamp, WATER_AMBIENT, minecraft:cod, 25, 8, 8
3143, none, wythers:tangled_forest, MONSTER, minecraft:spider, 80, 4, 4
3144, none, wythers:tangled_forest, MONSTER, minecraft:zombie, 80, 4, 4
3145, none, wythers:tangled_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3146, none, wythers:tangled_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3147, none, wythers:tangled_forest, MONSTER, minecraft:creeper, 80, 4, 4
3148, none, wythers:tangled_forest, MONSTER, minecraft:slime, 80, 4, 4
3149, none, wythers:tangled_forest, MONSTER, minecraft:enderman, 5, 1, 4
3150, none, wythers:tangled_forest, MONSTER, minecraft:witch, 5, 1, 1
3151, none, wythers:tangled_forest, MONSTER, minecraft:slime, 10, 1, 1
3152, none, wythers:tangled_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3153, none, wythers:tangled_forest, CREATURE, minecraft:hoglin, 10, 4, 4
3154, none, wythers:tangled_forest, CREATURE, minecraft:wolf, 10, 4, 4
3155, none, wythers:tangled_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3156, none, wythers:tangled_forest, AMBIENT, minecraft:bat, 10, 8, 8
3157, none, wythers:tangled_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3158, none, wythers:tangled_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3159, none, wythers:tangled_forest, WATER_CREATURE, minecraft:pufferfish, 15, 1, 3
3160, none, wythers:tangled_forest, WATER_CREATURE, minecraft:cod, 25, 8, 8
3161, none, wythers:tangled_forest, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
3162, jungle, wythers:windswept_jungle, MONSTER, minecraft:spider, 80, 4, 4
3163, jungle, wythers:windswept_jungle, MONSTER, minecraft:zombie, 80, 4, 4
3164, jungle, wythers:windswept_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
3165, jungle, wythers:windswept_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
3166, jungle, wythers:windswept_jungle, MONSTER, minecraft:creeper, 80, 4, 4
3167, jungle, wythers:windswept_jungle, MONSTER, minecraft:slime, 80, 4, 4
3168, jungle, wythers:windswept_jungle, MONSTER, minecraft:enderman, 5, 1, 4
3169, jungle, wythers:windswept_jungle, MONSTER, minecraft:witch, 5, 1, 1
3170, jungle, wythers:windswept_jungle, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3171, jungle, wythers:windswept_jungle, CREATURE, minecraft:frog, 10, 2, 5
3172, jungle, wythers:windswept_jungle, CREATURE, minecraft:parrot, 40, 1, 2
3173, jungle, wythers:windswept_jungle, CREATURE, minecraft:panda, 10, 1, 2
3174, jungle, wythers:windswept_jungle, AMBIENT, minecraft:bat, 10, 8, 8
3175, jungle, wythers:windswept_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3176, badlands, wythers:badlands_desert, MONSTER, minecraft:spider, 80, 4, 4
3177, badlands, wythers:badlands_desert, MONSTER, minecraft:zombie, 80, 4, 4
3178, badlands, wythers:badlands_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
3179, badlands, wythers:badlands_desert, MONSTER, minecraft:skeleton, 80, 4, 4
3180, badlands, wythers:badlands_desert, MONSTER, minecraft:creeper, 80, 4, 4
3181, badlands, wythers:badlands_desert, MONSTER, minecraft:slime, 80, 4, 4
3182, badlands, wythers:badlands_desert, MONSTER, minecraft:enderman, 5, 1, 4
3183, badlands, wythers:badlands_desert, MONSTER, minecraft:witch, 5, 1, 1
3184, badlands, wythers:badlands_desert, AMBIENT, minecraft:bat, 10, 8, 8
3185, badlands, wythers:badlands_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3186, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:spider, 80, 4, 4
3187, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:zombie, 80, 4, 4
3188, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
3189, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
3190, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:creeper, 80, 4, 4
3191, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:slime, 80, 4, 4
3192, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:enderman, 5, 1, 4
3193, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:witch, 5, 1, 1
3194, ocean, wythers:deep_icy_ocean, MONSTER, minecraft:drowned, 10, 1, 1
3195, ocean, wythers:deep_icy_ocean, CREATURE, minecraft:polar_bear, 10, 1, 2
3196, ocean, wythers:deep_icy_ocean, AMBIENT, minecraft:bat, 10, 8, 8
3197, ocean, wythers:deep_icy_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3198, ocean, wythers:deep_icy_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
3199, ocean, wythers:deep_icy_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
3200, none, wythers:tropical_island, MONSTER, minecraft:spider, 80, 4, 4
3201, none, wythers:tropical_island, MONSTER, minecraft:zombie, 80, 4, 4
3202, none, wythers:tropical_island, MONSTER, minecraft:zombie_villager, 10, 1, 1
3203, none, wythers:tropical_island, MONSTER, minecraft:skeleton, 80, 4, 4
3204, none, wythers:tropical_island, MONSTER, minecraft:creeper, 80, 4, 4
3205, none, wythers:tropical_island, MONSTER, minecraft:slime, 80, 4, 4
3206, none, wythers:tropical_island, MONSTER, minecraft:enderman, 5, 1, 4
3207, none, wythers:tropical_island, MONSTER, minecraft:witch, 5, 1, 1
3208, none, wythers:tropical_island, CREATURE, minecraft:pig, 10, 4, 4
3209, none, wythers:tropical_island, CREATURE, minecraft:chicken, 10, 4, 4
3210, none, wythers:tropical_island, CREATURE, minecraft:chicken, 10, 4, 4
3211, none, wythers:tropical_island, CREATURE, minecraft:parrot, 40, 1, 2
3212, none, wythers:tropical_island, AMBIENT, minecraft:bat, 10, 8, 8
3213, none, wythers:tropical_island, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3214, none, wythers:tropical_island, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
3215, none, wythers:tropical_island, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3216, none, wythers:tropical_island, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
3217, taiga, wythers:cold_island, MONSTER, minecraft:spider, 80, 4, 4
3218, taiga, wythers:cold_island, MONSTER, minecraft:zombie, 80, 4, 4
3219, taiga, wythers:cold_island, MONSTER, minecraft:zombie_villager, 10, 1, 1
3220, taiga, wythers:cold_island, MONSTER, minecraft:skeleton, 80, 4, 4
3221, taiga, wythers:cold_island, MONSTER, minecraft:creeper, 80, 4, 4
3222, taiga, wythers:cold_island, MONSTER, minecraft:slime, 80, 4, 4
3223, taiga, wythers:cold_island, MONSTER, minecraft:enderman, 5, 1, 4
3224, taiga, wythers:cold_island, MONSTER, minecraft:witch, 5, 1, 1
3225, taiga, wythers:cold_island, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3226, taiga, wythers:cold_island, CREATURE, minecraft:sheep, 12, 4, 4
3227, taiga, wythers:cold_island, CREATURE, minecraft:pig, 10, 4, 4
3228, taiga, wythers:cold_island, CREATURE, minecraft:chicken, 10, 4, 4
3229, taiga, wythers:cold_island, CREATURE, minecraft:cow, 10, 4, 4
3230, taiga, wythers:cold_island, CREATURE, minecraft:wolf, 10, 4, 4
3231, taiga, wythers:cold_island, CREATURE, minecraft:rabbit, 10, 2, 3
3232, taiga, wythers:cold_island, CREATURE, minecraft:fox, 10, 2, 4
3233, taiga, wythers:cold_island, AMBIENT, minecraft:bat, 10, 8, 8
3234, taiga, wythers:cold_island, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3235, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:spider, 80, 4, 4
3236, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:zombie, 80, 4, 4
3237, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:zombie_villager, 10, 1, 1
3238, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:skeleton, 80, 4, 4
3239, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:creeper, 80, 4, 4
3240, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:slime, 80, 4, 4
3241, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:enderman, 5, 1, 4
3242, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:witch, 5, 1, 1
3243, forest, wythers:autumnal_forest_edge, MONSTER, whisperwoods:hidebehind, 10, 1, 1
3244, forest, wythers:autumnal_forest_edge, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3245, forest, wythers:autumnal_forest_edge, CREATURE, minecraft:chicken, 10, 4, 4
3246, forest, wythers:autumnal_forest_edge, CREATURE, minecraft:cow, 10, 4, 4
3247, forest, wythers:autumnal_forest_edge, CREATURE, minecraft:horse, 10, 2, 6
3248, forest, wythers:autumnal_forest_edge, CREATURE, minecraft:donkey, 10, 1, 3
3249, forest, wythers:autumnal_forest_edge, CREATURE, whisperwoods:wisp, 13, 1, 3
3250, forest, wythers:autumnal_forest_edge, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
3251, forest, wythers:autumnal_forest_edge, CREATURE, hexerei:crow, 20, 2, 5
3252, forest, wythers:autumnal_forest_edge, AMBIENT, minecraft:bat, 10, 8, 8
3253, forest, wythers:autumnal_forest_edge, AMBIENT, whisperwoods:moth, 10, 1, 3
3254, forest, wythers:autumnal_forest_edge, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3255, none, wythers:tropical_forest_river, MONSTER, minecraft:spider, 80, 4, 4
3256, none, wythers:tropical_forest_river, MONSTER, minecraft:zombie, 80, 4, 4
3257, none, wythers:tropical_forest_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3258, none, wythers:tropical_forest_river, MONSTER, minecraft:skeleton, 80, 4, 4
3259, none, wythers:tropical_forest_river, MONSTER, minecraft:creeper, 80, 4, 4
3260, none, wythers:tropical_forest_river, MONSTER, minecraft:slime, 80, 4, 4
3261, none, wythers:tropical_forest_river, MONSTER, minecraft:enderman, 5, 1, 4
3262, none, wythers:tropical_forest_river, MONSTER, minecraft:witch, 5, 1, 1
3263, none, wythers:tropical_forest_river, MONSTER, minecraft:slime, 10, 1, 1
3264, none, wythers:tropical_forest_river, MONSTER, minecraft:ocelot, 10, 1, 3
3265, none, wythers:tropical_forest_river, CREATURE, minecraft:pig, 10, 4, 4
3266, none, wythers:tropical_forest_river, CREATURE, minecraft:chicken, 10, 4, 4
3267, none, wythers:tropical_forest_river, AMBIENT, minecraft:bat, 10, 8, 8
3268, none, wythers:tropical_forest_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3269, none, wythers:tropical_forest_river, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3270, none, wythers:tropical_forest_river, WATER_AMBIENT, minecraft:cod, 25, 8, 8
3271, none, wythers:mossy_caves, MONSTER, minecraft:spider, 80, 4, 4
3272, none, wythers:mossy_caves, MONSTER, minecraft:zombie, 80, 4, 4
3273, none, wythers:mossy_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
3274, none, wythers:mossy_caves, MONSTER, minecraft:skeleton, 80, 4, 4
3275, none, wythers:mossy_caves, MONSTER, minecraft:creeper, 80, 4, 4
3276, none, wythers:mossy_caves, MONSTER, minecraft:slime, 80, 4, 4
3277, none, wythers:mossy_caves, MONSTER, minecraft:enderman, 5, 1, 4
3278, none, wythers:mossy_caves, MONSTER, minecraft:witch, 5, 1, 1
3279, none, wythers:mossy_caves, AMBIENT, minecraft:bat, 10, 8, 8
3280, none, wythers:mossy_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3281, none, wythers:warm_stony_shore, MONSTER, minecraft:spider, 80, 4, 4
3282, none, wythers:warm_stony_shore, MONSTER, minecraft:zombie, 80, 4, 4
3283, none, wythers:warm_stony_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
